name,cat,reason,degree,fam,cooc,mentions
Enrique Moreno,1,clean,60,0,30,1
Cristo Aquella,1,clean,32,0,13,5
Sissy,1,clean,6,0,3,1
William J. Take Back Your Marriage,1,clean,123,0,64,1
Howard Coray,1,clean,1184,0,556,44
[David O.] McKay,5,starts_nonword,112,0,52,11
Juan buscó,1,clean,116,0,53,12
Jane Elizabeth Wightman,1,clean,117,0,36,1
Pensamos,4,spanish_verb,73,0,27,13
Dallas N. Archibald Dallas N. Archibald Posición,1,clean,1,0,0,1
Según la Organización Mundial de la Salud,1,clean,70,0,20,27
journeys,4,single_lowercase,50,0,15,1
“Affidavit,5,starts_nonword,48,0,29,1
Paul Ricoeur,1,clean,202,0,80,16
--John McCanley,5,starts_nonword,65,0,51,1
6:53–8:05,5,numeric_only,63,0,19,1
Fiona,1,clean,384,0,135,67
Reva C. Bowen,1,clean,61,0,29,9
Jim Ryun,1,clean,42,0,9,1
Tua Rogers,1,clean,10,0,0,5
Samuel Leech,1,clean,77,0,32,1
descendía,4,single_lowercase,59,0,22,11
Corrill,1,clean,3172,0,993,219
Linda seguía saludándome,4,spanish_verb,13,0,10,1
John 8:25–30,3,scripture_ref,43,0,15,6
Ron Romig,1,clean,78,0,25,6
Guillermo I. Guardia Virginia,1,clean,103,0,72,1
Presidente de Perú,1,clean,35,0,19,1
M. M.,1,clean,67,0,38,2
Selah Salah 51,1,clean,36,0,24,1
Cynthia Robin,1,clean,37,0,17,1
Hope Works,1,clean,32,0,7,12
Letzten Tage”—“The Church,1,clean,31,0,10,1
Masayuki Nakano,1,clean,195,0,127,9
Zep 2:14,1,clean,93,0,35,1
Herod b. Caesar Augustus,1,clean,34,0,23,3
D. P. Loew,1,clean,25,0,9,1
ibn al-Hasan Ahmad Al-Hamdani,1,clean,84,0,37,1
Huzzab HUZZAB,2,duplicated_word,81,0,43,25
Suzuko,1,clean,35,0,16,1
R. J. Woodford,1,clean,203,0,70,50
Severance Dorr,1,clean,49,0,26,1
Russell M. Nelson Remarks,1,clean,93,0,33,11
Chile 2,1,clean,113,0,37,1
Susie’s,2,possessive,79,0,48,2
P13 Heb 2:14,1,clean,53,0,7,1
l’abri de nos,1,clean,43,0,19,1
me.â Further,1,clean,30,0,8,4
Brasil Somos,1,clean,87,0,47,6
F. G. Williams & J. Smith,1,clean,42,0,20,1
Churchhave,1,clean,68,0,34,2
Sula Ronald L. Veirs,1,clean,129,0,88,1
John 21:17 . 10,3,scripture_ref,33,0,12,5
Richard B. Roach,1,clean,136,0,94,1
Hatil,1,clean,54,0,44,2
Elder Colin H. Bricknell,1,clean,52,0,23,1
Nathanael | Cana,1,clean,61,0,25,3
Edwin Brown,1,clean,545,0,217,6
KENATH,1,clean,47,0,14,1
John H. SchÃ¼tz,1,clean,196,0,87,6
Thibaut,1,clean,19,0,5,1
Heath Readings,1,clean,56,0,19,2
Khurbet Hayan,1,clean,85,0,40,27
James Pitre,1,clean,109,0,36,10
Jer 30:6,3,scripture_ref,53,0,15,1
Andre Pelletier,1,clean,73,0,28,1
Personal Testimony,1,clean,14,0,4,3
Joaquin,1,clean,275,0,149,6
Walbrecht,1,clean,102,0,51,1
Adele T. Jones,1,clean,62,0,42,1
Matthew 1:1-25,1,clean,97,0,38,18
Marian W. Jensen,1,clean,114,0,46,7
Gary L. Hatch,1,clean,705,0,303,33
23]Orson Pratt,1,clean,165,0,74,3
Alma 13:1–5,3,scripture_ref,227,0,65,56
Richman,1,clean,666,0,273,35
48]Anson Call,1,clean,55,0,20,7
Diban,1,clean,65,0,35,1
beth-hak'-e-rem,4,single_lowercase,1,0,0,1
âmaleâ,4,single_lowercase,41,0,14,4
Eze 12:1-28,1,clean,4,0,0,0
Mosiah 22:8,3,scripture_ref,29,0,9,5
Said Samuel,1,clean,10,0,4,4
Daniel = Élder García,4,spanish_verb,13,0,8,1
Matthew 15:25,1,clean,93,0,48,17
Alexandrinus Zamarias,1,clean,100,0,55,1
35]Jouette M. Bassler,1,clean,110,0,48,7
Life History of Laura Clark,1,clean,28,0,11,7
arrepiéntete,4,single_lowercase,131,0,62,8
Enemessaros,1,clean,12,0,0,1
Lia C.,1,clean,29,0,12,4
Parshall,1,clean,445,0,170,11
Osborn Fielding,1,clean,70,0,43,1
Gush Halav,1,clean,21,0,7,1
Gunter Schulze,1,clean,48,0,19,1
Ladder Occurs,1,clean,63,0,32,3
Elder Brigham Young,1,clean,1483,0,591,48
h. Doc,1,clean,138,0,30,88
Nancy Marilijn Ruiter,1,clean,2,0,0,1
Judgment Seat,1,clean,41,0,6,7
continuamente”⁴. Déjenme,1,clean,25,0,10,1
Sarduris,1,clean,73,0,26,8
Joshua j. He,1,clean,42,0,34,1
Milenio Un milenio,1,clean,49,0,12,15
Alexandrinus Sephein,1,clean,1,0,0,1
Elizabeth Gentry,1,clean,49,0,18,1
R. Bickerstaff,1,clean,31,0,8,1
S. L. C. 1 Ann Eliza Webb,1,clean,62,0,28,1
Said Howe,1,clean,69,0,12,2
John 19:27,3,scripture_ref,558,0,210,164
Michelle llegó,1,clean,11,0,7,1
Byzantine Christian,1,clean,74,0,25,18
Lester Ruth,1,clean,62,0,27,1
Phoebe Brook,1,clean,125,0,50,1
de Abraham,1,clean,370,0,222,1
William Clayton(Provo,1,clean,182,0,70,2
Neal Corbett,1,clean,24,0,7,1
G. M. Nye,1,clean,64,0,25,1
Accadians ak'-ad,1,clean,20,0,0,1
Anne Habermehl,1,clean,79,0,32,1
Paul Peterson,1,clean,147,0,55,7
Sarsechim sar'-se-kim,1,clean,1,0,0,1
Peulthai Wages,1,clean,77,0,44,4
246]John Smith,1,clean,67,0,36,1
Bethphage,1,clean,754,0,284,133
Juel joo'-el,1,clean,5,0,0,0
Pedro 3:11-12,3,scripture_ref,38,0,10,13
Martha Ann S. Harris,1,clean,97,0,39,1
Kerns,1,clean,19,0,11,1
Apocrypha Syr,1,clean,82,0,26,1
A. B. Lemke,1,clean,32,0,22,2
Completé,4,spanish_verb,36,0,17,4
David R. Wilkerson,1,clean,110,0,47,6
Schoenfelds,1,clean,25,0,8,2
I. B. Tauris,1,clean,171,0,69,5
considerably.--Oct.,4,single_lowercase,41,0,12,1
Louisa A. Herman,1,clean,82,0,52,1
Kennewick Boyd S. Ware,1,clean,43,0,25,2
Annan,1,clean,12,0,3,1
Cleaveland,1,clean,46,0,19,1
Transferir,1,clean,20,0,12,1
Ako Moses,1,clean,16,0,6,1
Lester Brooks,1,clean,109,0,44,2
Neuschwanstein,1,clean,32,0,8,1
Yvonne P. Rempp,1,clean,2,0,0,1
I. Birth,1,clean,37,0,18,1
F. Ross,1,clean,126,0,51,1
Meghan Henning,1,clean,27,0,10,1
Jesse William Knight,1,clean,31,0,9,1
Joseph Hyrum Parry,1,clean,391,0,175,21
Klimt,1,clean,32,0,12,3
Jordi Hunt,1,clean,81,0,33,5
Comfort,1,clean,154,0,46,30
patron saint,1,clean,0,0,0,0
William Henry Dennis,1,clean,81,0,60,1
↩ Origen,5,starts_nonword,226,0,98,30
Caroline K. Pettigrew,1,clean,128,0,116,1
Agnes Hila,1,clean,29,0,18,1
Minerva Holbrook,1,clean,82,0,45,1
Siyabonga Mkhize,1,clean,205,0,174,3
Okawa Watabe,1,clean,50,0,16,1
Jerusha Barden’s,2,possessive,67,0,40,2
hermanita llegó,1,clean,8,0,5,1
on.â62 Jabis Durfee,1,clean,47,0,21,1
J. N. TUCKER,1,clean,29,0,14,1
Aqueduct Aqueduct - International,1,clean,7,0,0,0
Methodist,1,clean,1240,0,412,75
James Ussher,1,clean,25,0,10,3
Capra,1,clean,161,0,43,15
Assumes,1,clean,0,0,0,0
Bassae,1,clean,96,0,53,1
L. Whitney,1,clean,86,0,26,21
Souls,1,clean,78,0,36,13
ello”⁵.,4,single_lowercase,31,0,15,1
Daniel 7:24–25,3,scripture_ref,92,0,23,28
Jesus’ Resurrection,1,clean,353,0,106,70
jackknifed,4,single_lowercase,57,0,25,2
El Señor Jehová,1,clean,56,0,25,5
Melchizedeck,1,clean,37,0,18,5
De 4:42,1,clean,8,0,0,0
Allí el Salvador,1,clean,64,0,26,2
& Chadwick,5,starts_nonword,99,0,16,1
Joseph Smith</cite></a>,5,html_fragment,133,0,36,12
Max Farrand,1,clean,80,0,25,3
Jonah 4:6-10,3,scripture_ref,38,0,13,3
Birth BIRTH,2,duplicated_word,78,0,23,36
“Honradez,5,starts_nonword,59,0,30,7
Enoch’s ‘,1,clean,74,0,22,19
Biológico,1,clean,21,0,16,1
Moroni’s contributions:</p>,5,html_fragment,34,0,12,3
Plumbing Basics,1,clean,30,0,13,1
Anson Bowen Call Jr.,1,clean,133,0,76,1
Art Johnson,1,clean,39,0,11,2
Gordon B. Hinckley 13,1,clean,73,0,30,1
Río Quebrada,4,spanish_verb,21,0,13,1
Elder Henry B. Eyring Quorum,1,clean,6,0,4,1
Ulisses S. Soares,1,clean,34,0,14,5
Ribbonism,1,clean,16,0,9,1
Concordia Seminary,1,clean,98,0,44,1
Bishop Lee J. Lalli,1,clean,65,0,32,1
Maeta Beck,1,clean,507,0,141,8
Respondió Jesús: Tú dices,4,spanish_verb,50,0,28,2
Wesley Adair,1,clean,46,0,19,1
"id=""p39"">Admito",5,html_fragment,47,0,14,13
posesiones”³. Comparen,1,clean,34,0,16,1
"Alma 5:7,9,10",3,scripture_ref,166,0,32,101
Honolulu Advertiser,1,clean,525,0,215,9
Harían,4,spanish_verb,86,0,44,3
John 2:17 ‘,3,scripture_ref,43,0,12,16
Fred T. Perris,1,clean,55,0,20,1
manutención,4,single_lowercase,100,0,53,4
Ho 12:3-4,1,clean,1,0,0,1
Tom Sullivan,1,clean,4,0,0,2
A. Socin,1,clean,70,0,30,2
La Abundancia,1,clean,76,0,37,1
Gerald Mansheim,1,clean,71,0,18,1
Jonás Miq,4,spanish_verb,172,0,109,39
John Pierce,1,clean,174,0,106,1
Elder McNeill,1,clean,37,0,11,1
hierothyton estin,1,clean,27,0,8,1
Jean-Robert Kupper,1,clean,91,0,41,3
Mark Regnerus,1,clean,118,0,48,2
Arba Four,1,clean,66,0,29,2
Salimoth,1,clean,57,0,21,10
Bulrush,1,clean,96,0,29,22
John Murray Spear,1,clean,130,0,40,3
Stephanie J. Burns,1,clean,2,0,0,1
שאגדול לעשות בנצירות,1,clean,44,0,18,1
ri'm,4,single_lowercase,0,0,0,0
Planchamos,4,spanish_verb,20,0,7,1
G. Blakemore Evans,1,clean,85,0,35,4
Meyrick,1,clean,12,0,0,1
John 8:38,3,scripture_ref,127,0,64,42
Vendrán,4,spanish_verb,113,0,54,13
Henry Drummond's,2,possessive,26,0,10,1
Shobal,1,clean,1394,9,645,298
Ezekiel 11:24,1,clean,139,0,29,72
E. Gary Smith,1,clean,530,0,255,30
Japón “Durante la entrevista,1,clean,24,0,14,1
Gaham GAHAM,2,duplicated_word,75,0,36,13
J. M. Tanner,1,clean,155,0,79,15
7]John W. Welch,1,clean,63,0,24,7
knoweth Save,1,clean,20,0,8,1
Juramento,1,clean,707,0,299,152
Beeri heteo,1,clean,14,0,10,1
Cananeo,1,clean,12,0,5,1
Rahman,1,clean,38,0,13,3
Katlyn Birdwell,1,clean,119,0,50,10
Genevieve A. Highland,1,clean,66,0,33,1
“vendrá Adán,5,starts_nonword,44,0,20,6
Hyrum Stake,1,clean,58,0,16,1
Sie Lee Shirley,1,clean,24,0,13,1
John 20–21.As,1,clean,57,0,15,25
Rudi H. Seehagen,1,clean,124,0,31,2
HOUSE,1,clean,401,0,139,9
Cyrenius,1,clean,638,0,264,68
Modell,1,clean,144,0,34,1
Dan 5:7,3,scripture_ref,63,0,23,10
Cham,1,clean,650,0,280,25
cubic foot,1,clean,44,0,14,2
Antonino Giurintano,1,clean,71,0,16,2
Hastening Redemption,1,clean,111,0,44,2
N. W. of Hannathon,1,clean,108,0,31,43
Life Review,1,clean,153,0,105,2
l. John 20:31,1,clean,111,0,40,57
Testimonio Exprese,1,clean,106,0,52,15
E. van Donzel,1,clean,48,0,17,1
Luke 13:14 ff,3,scripture_ref,60,0,15,23
Lu 6:27-38,1,clean,17,0,5,1
Luther Burning,1,clean,28,0,8,1
Political,1,clean,35,0,16,1
Louis S. Richman,1,clean,43,0,21,1
--Joseph's Opinion of Governor Boggs,5,starts_nonword,5,0,2,1
Lee Mormón 8:1–5,1,clean,46,0,21,9
Dinébeto,1,clean,37,0,13,1
Osiris Rodríguez,1,clean,19,0,12,2
Jacob Abow Acquah,1,clean,99,0,52,4
Conjectures,1,clean,34,0,13,1
Alison V.P. Coutts,1,clean,267,0,100,14
Whatsapp,1,clean,13,0,5,1
Alberto Timm,1,clean,34,0,10,13
Thithinaia,1,clean,79,0,33,13
seeMethodist Protestant,1,clean,175,0,71,1
Calvin S. Smith,1,clean,80,0,25,9
J. C. L. Gibson,1,clean,61,0,24,4
Héctor Elías Ariza,4,spanish_verb,31,0,15,1
Antiq,1,clean,328,0,92,62
Solo el Señor,1,clean,17,0,7,1
Zweifel gesetzt,1,clean,8,0,0,1
Lee Metcalfe,1,clean,79,0,37,4
Alma 21:4,3,scripture_ref,58,0,22,20
Francis Hammondâs,1,clean,38,0,14,1
Ex 38:23,1,clean,75,0,29,7
habían previsto,4,spanish_verb,21,0,12,1
Assunta Cathedral,1,clean,35,0,12,1
Helaman 6:8,3,scripture_ref,11,0,1,1
Raul Pimentel,1,clean,29,0,11,1
Luke 6:49,3,scripture_ref,123,0,47,43
Maxwell Institute,1,clean,117,0,59,13
Nadah,1,clean,46,0,7,22
Ïá¿Ï Î³á¿Ï Î¿á¼± Î¼ÎµÏá¾½,5,mojibake,27,0,13,1
Elbert Startup,1,clean,82,0,47,2
Loring Grant,1,clean,59,0,28,1
Matthew F. Delmont,1,clean,109,0,45,2
Ashen,1,clean,22,0,4,4
John 10:17-18,3,scripture_ref,152,0,45,36
¦Î¼Î± Î»Î­Î³ÎµÎ¹,5,mojibake,243,0,87,17
Nobel,1,clean,37,0,15,1
Pauli,1,clean,29,0,11,1
Isaías 9:1–6,3,scripture_ref,62,0,26,15
Elder Nolan Bergeson,1,clean,16,0,6,1
Sandra Skouson,1,clean,2,0,0,1
Ezekiel 32:7,1,clean,48,0,12,24
âNo free,1,clean,97,0,39,1
Destitute,1,clean,129,0,35,28
Jeremiah Hurlbutâs,1,clean,36,0,14,1
J. H. Bentley,1,clean,43,0,19,1
Lou,1,clean,198,0,69,9
62–73,5,numeric_only,103,0,30,1
De 34:10,1,clean,0,0,0,0
Bishop Edward Hunterâs,1,clean,40,0,13,1
Daluya,1,clean,105,0,58,30
Ezekiel 27:7,1,clean,82,0,23,31
Allyson Hobbs,1,clean,68,0,29,1
Charles Sheldon,1,clean,46,0,17,3
Nicole Ritfield,1,clean,23,0,6,2
God Strengthen,1,clean,42,0,14,6
Aug. Term,1,clean,83,0,29,1
Preparan,1,clean,12,0,8,1
The Lamanite King,1,clean,35,0,10,13
Gary E. Stevenson Quorum,1,clean,260,0,23,200
“Ruins of the Nauvoo Temple,5,starts_nonword,51,0,33,2
Count von Zinzendorf,1,clean,35,0,13,1
Su Iglesia. Ahora,1,clean,31,0,10,1
Danite,1,clean,387,0,160,71
Lutheran theologian,1,clean,49,0,15,1
6]BartD. Ehrman,1,clean,67,0,26,5
Monad,1,clean,72,0,29,13
Baruch A. Levine,1,clean,482,0,197,44
Bean be'-an,1,clean,1,0,0,1
killed.ââ69,4,single_lowercase,40,0,6,3
Matthew 7:28,1,clean,513,0,181,133
Joseph Smith and Others for Treason and Other Crimes,1,clean,133,0,54,5
Hageo 2:18–19 Revisa,3,scripture_ref,44,0,20,11
Elders Richards,1,clean,676,0,259,17
Tras la Resurrección del Salvador,1,clean,70,0,38,2
Helsinki David Blaine Brown,1,clean,151,0,105,1
Daniel 4:25,3,scripture_ref,154,0,54,41
Dios germine,1,clean,16,0,7,3
Katherine Smith,1,clean,192,0,105,3
Elder Mueller,1,clean,26,0,12,1
John 14:6. 68,3,scripture_ref,64,0,25,15
James R. Kennard,1,clean,101,0,28,2
Gardner H. “,1,clean,37,0,15,1
Diane Ellingson,1,clean,9,0,4,1
ho cheimarrhos Mochmour,1,clean,69,0,30,1
Todas,1,clean,188,0,76,14
Hablando de Sí,4,spanish_verb,39,0,20,1
Yancey,1,clean,24,0,16,1
Malkira,1,clean,8,0,0,1
José Ricardo B. de Madeiros Divinópolis Branch,4,spanish_verb,34,0,10,1
Detenerme,1,clean,37,0,17,5
Elder Gifford,1,clean,53,0,24,1
b. Luke 13:1–5.,1,clean,222,0,92,90
Baithgaidon,1,clean,1,0,0,1
Samuel A. Burtus,1,clean,44,0,14,1
Zec 5:3,1,clean,7,0,0,0
Izal,1,clean,84,0,29,5
De Finibus,1,clean,0,0,0,0
vislumbró el cielo,1,clean,23,0,8,1
John R. Jensen,1,clean,232,0,166,1
descarriado”⁵. ¿Cómo,4,spanish_verb,19,0,11,1
“Zzzzz,5,starts_nonword,17,0,11,1
Barratt,1,clean,178,0,62,4
Mervyn S. Bennion,1,clean,34,0,14,8
Subael,1,clean,54,0,39,2
B. L. Phillips,1,clean,124,0,64,5
Alexandrinus Sousai,1,clean,1,0,0,1
Necodan ne-ko'-dan,1,clean,35,0,16,1
Matthew 16:1-28,1,clean,87,0,35,10
"Serge F., Journals",1,clean,91,0,46,1
Ingeborg Bienmuller,1,clean,50,0,15,6
Arbah Hebron,1,clean,178,0,70,39
Preexilic Religion,1,clean,96,0,47,2
Mal Berg Oveson,1,clean,105,0,34,3
Linda Leavitt,1,clean,38,0,16,1
R. M. Bloomer,1,clean,48,0,8,1
John 18:6-7,3,scripture_ref,64,0,26,19
Mark 10:4,3,scripture_ref,34,0,10,7
Grant H. Palmer,1,clean,516,0,210,14
Lorenza Perticaroli,1,clean,26,0,11,1
Mark 6:53,3,scripture_ref,204,0,79,39
John Carns,1,clean,214,0,139,3
Kenneth J. Stewart,1,clean,72,0,24,1
Psalm 101:26–29,3,scripture_ref,133,0,50,20
Jesucristo “el Cordero de Dios,1,clean,56,0,19,10
Matthew 27:23,1,clean,58,0,26,7
34]Joseph Smith,1,clean,282,0,117,19
“Governor:,5,starts_nonword,42,0,20,9
malos</p,4,single_lowercase,33,0,15,6
J. N. McDOUGALL,1,clean,30,0,12,1
Shabbethai,1,clean,707,0,357,78
Eterno Líder,1,clean,51,0,27,1
Martha Barron,1,clean,85,0,50,1
50]Ann Hansen,1,clean,111,0,52,1
"id=""p33"">El Salvador",5,html_fragment,18,0,8,1
Elder Bis-Neto,1,clean,18,0,8,1
gritó él,1,clean,24,0,14,1
Mark 12:43,3,scripture_ref,146,0,47,51
Stephanie Magaña Talavera,1,clean,19,0,11,2
Mallus mal'-us,1,clean,64,0,30,1
Marianne Nikol,1,clean,147,0,68,2
Liliane Soares Moreira,1,clean,24,0,7,3
Acéptalo,1,clean,24,0,6,1
Joshua 6:8,1,clean,104,0,34,28
Brief Historical Survey,1,clean,49,0,21,2
The Risen Jesus,1,clean,81,0,22,16
Mary Smthes,1,clean,26,0,19,1
R2:57,1,clean,62,0,15,4
Neil L. Anderson del Quórum,1,clean,26,0,15,2
Michael Smith,1,clean,109,0,95,2
Reseña El Señor,1,clean,111,0,41,21
Viki A. Groberg,1,clean,2,0,0,1
Edward Ivie,1,clean,318,0,293,1
Swedru Ghana Districts,1,clean,52,0,17,1
"Joseph Smith,”Journal",1,clean,68,0,27,4
Look’d,1,clean,37,0,18,1
Î¼Î±ÏÎ³Î±ÏÎ¯Ïá¿,5,mojibake,15,0,4,1
Louise Byrne,1,clean,40,0,21,1
29:20 Behold,3,short_scripture,32,0,6,1
Census Returns,1,clean,244,0,90,2
Kedhoshim,1,clean,7,0,0,1
Samuel Rowland,1,clean,164,0,111,1
Closing Scenes,1,clean,37,0,24,2
Sam 17:51,3,scripture_ref,8,0,0,1
Missionary Friends,1,clean,85,0,50,2
ti Jehová,1,clean,10,0,5,1
Exit 2,1,clean,67,0,14,1
Infancy Gospel,1,clean,119,0,46,21
Sketch Book,1,clean,251,0,113,9
President Ifeanyi Harrison Agiriga,1,clean,2,0,0,1
William M. Paden,1,clean,52,0,31,1
homoiosai zographian,1,clean,44,0,18,1
Heleb,1,clean,981,0,514,101
Linzer,1,clean,152,0,57,1
Cassander,1,clean,103,0,32,11
W. Patten,1,clean,278,0,108,17
fiel”¹. Hemos,1,clean,28,0,15,1
Pius VIII,1,clean,92,0,77,1
Matt 24:42,3,scripture_ref,358,0,24,306
Matthew 14:22–33.Your,1,clean,43,0,14,13
Permítanles,1,clean,228,0,92,24
Garry R. Flake,1,clean,139,0,81,3
Ïá¿¶Î½ Î´Î±Î¹Î¼Î¿Î½Î¯ÏÎ½,5,mojibake,36,0,15,3
Gleason L. Archer,1,clean,385,0,187,21
Su Mensajero,1,clean,24,0,12,6
Douglas Buckwalter,1,clean,27,0,11,5
Exclamó,1,clean,44,0,21,5
Zoara,1,clean,60,0,19,21
Angela Fisher,1,clean,29,0,12,1
Recall,1,clean,39,0,11,9
Peter Gottfredson,1,clean,281,0,130,2
Alberto Zayas,1,clean,86,0,39,1
מעזב meazov,1,clean,17,0,6,4
"Carlos Rabanales, Guatemala",1,clean,4,0,0,2
Solo acéptenlo,1,clean,31,0,14,1
Birk,1,clean,43,0,20,1
Vele,1,clean,19,0,9,1
William M. Egan,1,clean,161,0,91,7
Jace,1,clean,34,0,19,2
Rabbi Jachanan,1,clean,44,0,19,13
N. J. Stone,1,clean,159,0,76,2
Ïá½´Î½ ÎºÎµÏÎ±Î»á½´Î½,5,mojibake,103,0,50,2
Carole Clayton Pulley,1,clean,20,0,7,1
Letha Dawson Scanzoni,1,clean,2,0,0,1
James D. Barnes,1,clean,102,0,71,1
Souman,1,clean,15,0,6,1
marrieth [yibʿal,1,clean,52,0,22,9
Madison M. Scott,1,clean,306,0,138,4
Jared B. Larson Presentado,4,spanish_verb,11,0,3,5
Sister Horne,1,clean,138,0,63,6
Kooij,1,clean,278,0,99,29
Domingo Álvarez,1,clean,32,0,10,1
base string,1,clean,23,0,0,1
Babylonian Records,1,clean,8,0,0,0
Jeremiah 50:4–6,1,clean,48,0,9,23
Bruja,1,clean,87,0,38,19
Bosora,1,clean,1,0,0,1
Coloured Community,1,clean,118,0,58,1
John H. Vanderberg,1,clean,50,0,18,2
mamá sugirió,4,spanish_verb,19,0,8,2
Jesus Is Examined,1,clean,61,0,25,2
K. Muller,1,clean,65,0,22,1
24]L. A. Moritz,1,clean,110,0,49,1
Sebastian,1,clean,110,0,44,4
Deed,1,clean,138,0,35,11
Chris tian,1,clean,4,0,0,1
Ἰεσσαί,1,clean,46,0,13,13
Jewish Diaspora,1,clean,47,0,14,1
Enumeraba,4,spanish_verb,15,0,8,1
Priscilla J. “,1,clean,132,0,59,1
Everything But Money,1,clean,19,0,9,1
Alexandrinus Rhokom,1,clean,38,0,14,1
meterían,4,single_lowercase,12,0,8,1
Matthew 19:1-30,1,clean,84,0,35,7
correctamente”³. Dados,1,clean,29,0,12,2
Alma 48:25,3,scripture_ref,57,0,23,19
Bartolomé Mitre,4,spanish_verb,61,0,23,20
Herbert A. Schaffner,1,clean,101,0,36,20
proporcionándome paz,1,clean,20,0,14,2
“ Bueno,5,starts_nonword,83,0,47,15
"id=""aside2_p8"">“I",5,html_fragment,14,0,9,1
Robert A. Hague,1,clean,26,0,15,2
Lu 16:9,1,clean,147,0,63,1
John Tregortha,1,clean,78,0,25,5
Francesca Stavrakpoulou,1,clean,112,0,49,6
JAMES A. Patch,1,clean,6,0,0,1
¡Jehová,1,clean,147,0,74,16
Eze 40:45-46,1,clean,3,0,0,0
Alma 13:28,3,scripture_ref,1274,0,386,439
Sergeant Brown,1,clean,66,0,12,1
Aḥmad b. Rushd,1,clean,54,0,16,1
Antiguas,1,clean,23,0,10,1
Ezra 10:34 Amram,3,scripture_ref,110,0,35,37
EE. UU. Deberán,4,spanish_verb,23,0,6,1
Ptolemy V. Epiphanes,1,clean,87,0,23,12
Chimaltenango Guatemala Stake,1,clean,85,0,25,2
Cristo” Piensa,1,clean,35,0,13,10
"play,--",4,single_lowercase,16,0,7,1
John v,1,clean,200,0,84,7
"Jer 3:14,22",3,scripture_ref,10,0,0,1
Kendall Williams,1,clean,43,0,15,1
Lu 11:29-32,1,clean,7,0,0,1
corazones¹⁶,2,footnote_suffix,23,0,11,1
á¼Î»ÎµÏÎ¸ÎµÏÎ¿Ï,5,mojibake,43,0,13,2
Notice Lehi’s,2,possessive,53,0,13,13
Alma 63:6 Hagoth,3,scripture_ref,12,0,2,6
Lucy Walker Smith Kimball,1,clean,59,0,31,1
Newel K. Whitney's Appointment,1,clean,25,0,9,1
Abraham 5:14–17,3,scripture_ref,55,0,11,32
Kofi G. Sosu,1,clean,195,0,163,2
Sern Sorenson,1,clean,23,0,5,1
Educator,1,clean,33,0,17,1
Rama Tsentralny,1,clean,51,0,24,4
When Faith Endures,1,clean,162,0,82,7
ĕ k,1,clean,56,0,14,26
Kanab Stake,1,clean,214,0,65,4
U.S. Census,1,clean,95,0,53,2
E. M. Huggard,1,clean,128,0,54,2
Justin Kunz,1,clean,31,0,21,1
Relief Society’s,2,possessive,50,0,19,6
Cristo JesÚs,1,clean,22,0,11,2
Clark C. Gilbert,1,clean,50,0,21,5
Issuesin American Protestantism,1,clean,44,0,17,6
Emmalee Glauser Powell,1,clean,11,0,5,1
Matthew 22:1–10,1,clean,83,0,22,17
the-gift-of-modern-revelation.html?id,4,single_lowercase,85,0,40,7
Aïolah,1,clean,45,0,22,1
B. Galbraith,1,clean,62,0,22,1
Malcolm Thorpâs,1,clean,67,0,24,1
H. W. Mills,1,clean,116,0,51,1
qué creían,4,spanish_verb,40,0,16,1
Dmitriy Z.,1,clean,32,0,9,2
Abimael ABIMAEL,2,duplicated_word,168,0,78,48
Alma 1:14,3,scripture_ref,128,0,46,34
”⁹ Further,5,starts_nonword,25,0,11,1
Tolstoy,1,clean,191,0,61,13
Lutheran Doctrine)Baptism,1,clean,104,0,26,19
James 2:17,1,clean,601,0,161,171
Karl G. Maeser Religious Lecture Minutes,1,clean,126,0,47,2
Baqbuq,1,clean,0,0,0,0
Sean’s,2,possessive,11,0,6,1
compare qoheleth,1,clean,0,0,0,0
fortificaré,4,single_lowercase,6,0,2,1
Joreif Ghusal,1,clean,3,0,0,0
Ru 3:10,1,clean,37,0,12,1
Haurán,4,spanish_verb,44,0,14,4
Luke 7:45,3,scripture_ref,41,0,12,17
Becoming Heirs,1,clean,30,0,12,3
Hezekiah,1,clean,16623,5,5566,4004
James St. John,1,clean,121,0,50,5
Jahziel ja'-ze-el,1,clean,4,0,0,1
Oscar B. Young,1,clean,127,0,42,1
xi Maxwell,1,clean,47,0,22,1
amigos,4,single_lowercase,29,0,13,10
R. Gehrke,1,clean,58,0,27,6
Allan F. PackerDe los Setenta,1,clean,35,0,9,11
Archbishop William Temple,1,clean,18,0,8,4
Entrégueles,1,clean,104,0,35,23
Cuidarse,1,clean,29,0,12,5
Jacob 7:18–19,3,scripture_ref,51,0,20,12
Steven Sondrup,1,clean,40,0,13,15
Martin Luther King Day,1,clean,34,0,6,1
James Wuye,1,clean,51,0,17,8
Señor Actividad A,1,clean,40,0,14,10
lieu dans sa,1,clean,52,0,13,2
Charles V. Dyer,1,clean,56,0,20,1
death.12 Therefore,1,clean,22,0,9,3
Despise,1,clean,7,0,2,2
Pablo Nota,1,clean,77,0,25,29
61–74,5,numeric_only,339,0,123,41
“Busca el Espíritu,5,starts_nonword,20,0,10,5
“Quiet Hope,5,starts_nonword,69,0,27,20
Mark Philbrick/BYU Photography,1,clean,35,0,10,1
Turmus `Aya,1,clean,1,0,0,1
William W. Klein,1,clean,45,0,15,4
Pak Jae Am,1,clean,31,0,12,1
Aleksandr N. Manzhos,1,clean,214,0,113,6
