src_id,dst_id,rel_type,reason
36418,18645,FATHER_OF,"BROTHER_OF(Jesus,Simon) ∧ FATHER_OF(Uzziel,Simon)"
36162,18645,FATHER_OF,"BROTHER_OF(Jesus,Simon) ∧ FATHER_OF(Shammah,Simon)"
419644,18645,FATHER_OF,"BROTHER_OF(Jesus,Simon) ∧ FATHER_OF(Shagee,Simon)"
36830,18645,FATHER_OF,"BROTHER_OF(Jesus,Simon) ∧ FATHER_OF(Absalom,Simon)"
36627,18645,FATHER_OF,"BROTHER_OF(Jesus,Simon) ∧ FATHER_OF(Shimei,Simon)"
39823,19200,FATHER_OF,"BROTHER_OF(Rebekah,Bethuel) ∧ FATHER_OF(Milcah,Bethuel)"
36136,36121,FATHER_OF,"BROTHER_OF(Abram,Haran) ∧ FATHER_OF(Keturah,Haran)"
412558,36121,FATHER_OF,"BROTHER_OF(Abram,Haran) ∧ FATHER_OF(Thara Terah,Haran)"
19088,18663,FATHER_OF,"BROTHER_OF(David,Shammah) ∧ FATHER_OF(Jethro,Shammah)"
38340,18663,FATHER_OF,"BROTHER_OF(David,Shammah) ∧ FATHER_OF(Agee,Shammah)"
395045,18663,FATHER_OF,"BROTHER_OF(David,Shammah) ∧ FATHER_OF(Agee Fugitive,Shammah)"
38352,18663,FATHER_OF,"BROTHER_OF(David,Shammah) ∧ FATHER_OF(Hararite,Shammah)"
25524,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Jonas,Simon)"
45834,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Jona,Simon)"
19092,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(John,Simon)"
19094,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Jonah,Simon)"
650625,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Gioras,Simon)"
55816,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Jochai,Simon)"
465526,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Onias,Simon)"
18873,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Gamaliel,Simon)"
42109,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Joiada,Simon)"
19566,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shaul,Simon)"
19494,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Paul,Simon)"
36417,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shemaiah,Simon)"
36161,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shage,Simon)"
36610,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shimea,Simon)"
35320,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Abiathar,Simon)"
36418,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Uzziel,Simon)"
36162,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shammah,Simon)"
419644,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shagee,Simon)"
36830,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Absalom,Simon)"
36627,19108,FATHER_OF,"BROTHER_OF(Judas,Simon) ∧ FATHER_OF(Shimei,Simon)"
45762,421456,FATHER_OF,"BROTHER_OF(Menelaus,Lysimachus) ∧ FATHER_OF(Ptolemy,Lysimachus)"
36158,3580,FATHER_OF,"BROTHER_OF(Caleb,Othniel) ∧ FATHER_OF(Kenaz,Othniel)"
92202,27544,FATHER_OF,"BROTHER_OF(Antipas,Herod Philip) ∧ FATHER_OF(Cleopatra,Herod Philip)"
30664,19097,FATHER_OF,"BROTHER_OF(Joseph,William Smith) ∧ FATHER_OF(Joseph Smith Sr.,William Smith)"
35074,3278,FATHER_OF,"BROTHER_OF(Abraham,Nahor) ∧ FATHER_OF(Reu,Nahor)"
35073,3278,FATHER_OF,"BROTHER_OF(Abraham,Nahor) ∧ FATHER_OF(Serug,Nahor)"
392321,3278,FATHER_OF,"BROTHER_OF(Abraham,Nahor) ∧ FATHER_OF(Serug Branch,Nahor)"
19871,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Zacharias,John)"
397883,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Mathew Woodruff,John)"
494839,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Accos,John)"
35041,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Mattathias,John)"
19872,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Zechariah,John)"
19108,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Judas,John)"
204448,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Alpheus,John)"
499765,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Zehedee,John)"
621613,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Zebedee Salome,John)"
42109,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Joiada,John)"
19566,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shaul,John)"
19494,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Paul,John)"
36417,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shemaiah,John)"
36161,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shage,John)"
36610,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shimea,John)"
35320,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Abiathar,John)"
36418,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Uzziel,John)"
36162,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shammah,John)"
419644,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shagee,John)"
36830,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Absalom,John)"
36627,3549,FATHER_OF,"BROTHER_OF(Jacob,John) ∧ FATHER_OF(Shimei,John)"
19210,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Leah,Judah)"
19199,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Laban,Judah)"
3553,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jacob (patriarch),Judah)"
42086,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Senuah,Judah)"
38002,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jehoash,Judah)"
36330,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Joash,Judah)"
19082,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jehoshaphat,Judah)"
19540,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Rehoboam,Judah)"
36522,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Uri,Judah)"
24119,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jotham,Judah)"
35433,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jehoram,Judah)"
3504,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Asa,Judah)"
36576,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jahdai,Judah)"
36557,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Azariah,Judah)"
36542,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Appaim,Judah)"
36724,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jehohanan,Judah)"
18906,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Hezekiah,Judah)"
36563,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Jekamiah,Judah)"
402110,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Hassenuah,Judah)"
36905,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Meonothai,Judah)"
36898,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Eshton,Judah)"
37051,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Adaiah,Judah)"
24105,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Uzziah,Judah)"
36797,18645,FATHER_OF,"BROTHER_OF(Jesus,Judah) ∧ FATHER_OF(Chelub,Judah)"
19072,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Lehi,William Smith)"
19536,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Rachel,William Smith)"
35060,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jonan,William Smith)"
35037,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Heli,William Smith)"
3416,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Amos,William Smith)"
19109,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jude,William Smith)"
3553,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jacob (patriarch),William Smith)"
19870,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Brigham Young,William Smith)"
18670,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Eli,William Smith)"
409594,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jonam,William Smith)"
15527,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Potiphera,William Smith)"
5852,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Cuando,William Smith)"
19583,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Hyrum Smith,William Smith)"
391257,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Patriarch,William Smith)"
213770,19097,FATHER_OF,"BROTHER_OF(Joseph,Smith) ∧ FATHER_OF(Alexander Hale Smith,Smith)"
520857,19097,FATHER_OF,"BROTHER_OF(Joseph,Smith) ∧ FATHER_OF(Patriarch Hyrum Smith,Smith)"
19092,19097,FATHER_OF,"BROTHER_OF(Joseph,Smith) ∧ FATHER_OF(John,Smith)"
523183,351244,FATHER_OF,"BROTHER_OF(Mrs,Clark) ∧ FATHER_OF(Sanford Porter,Clark)"
252544,67910,FATHER_OF,"BROTHER_OF(Camilla,Wilford) ∧ FATHER_OF(Aphek Woodruff,Wilford)"
30664,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Joseph Smith Sr.,Hyrum Smith)"
30497,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Hyrum,Hyrum Smith)"
19097,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Joseph,Hyrum Smith)"
106978,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Asael Smith,Hyrum Smith)"
18661,73734,FATHER_OF,"BROTHER_OF(Janet,Cuando) ∧ FATHER_OF(Daniel,Cuando)"
416757,45512,FATHER_OF,"BROTHER_OF(Mariamne,Aristobulus) ∧ FATHER_OF(Alexander Janneus,Aristobulus)"
18904,45512,FATHER_OF,"BROTHER_OF(Mariamne,Aristobulus) ∧ FATHER_OF(Herod,Aristobulus)"
19076,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Zebedee,John)"
19871,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Zacharias,John)"
19870,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Brigham Young,John)"
397883,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Mathew Woodruff,John)"
494839,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Accos,John)"
19872,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Zechariah,John)"
19108,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Judas,John)"
19075,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Alphaeus,John)"
204448,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Alpheus,John)"
499765,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Zehedee,John)"
621613,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Zebedee Salome,John)"
18915,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Isaac,John)"
19072,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Lehi,John)"
35453,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Matthan,John)"
12037,19095,FATHER_OF,"BROTHER_OF(Jonathan,John) ∧ FATHER_OF(Matán,John)"
19544,36505,FATHER_OF,"BROTHER_OF(Jerahmeel,Hezron) ∧ FATHER_OF(Reuben,Hezron)"
19106,36505,FATHER_OF,"BROTHER_OF(Jerahmeel,Hezron) ∧ FATHER_OF(Judah,Hezron)"
35070,36505,FATHER_OF,"BROTHER_OF(Jerahmeel,Hezron) ∧ FATHER_OF(Pharez,Hezron)"
25524,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Jonas,Simon)"
45834,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Jona,Simon)"
19092,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(John,Simon)"
19094,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Jonah,Simon)"
650625,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Gioras,Simon)"
55816,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Jochai,Simon)"
465526,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Onias,Simon)"
18873,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Gamaliel,Simon)"
19097,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Joseph,Simon)"
19108,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Judas,Simon)"
494653,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Sirach,Simon)"
516157,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(SIR,Simon)"
398435,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Josedek,Simon)"
18663,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(David,Simon)"
416791,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Ananus,Simon)"
19581,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Simon,Simon)"
35452,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Eleazar,Simon)"
3549,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Jacob,Simon)"
11338,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Simón Iscariote,Simon)"
19073,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(James,Simon)"
35041,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Mattathias,Simon)"
757218,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Chalphi,Simon)"
457984,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Simon Iscariot,Simon)"
42109,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Joiada,Simon)"
19566,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shaul,Simon)"
19494,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Paul,Simon)"
36417,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shemaiah,Simon)"
36161,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shage,Simon)"
36610,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shimea,Simon)"
35320,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Abiathar,Simon)"
36418,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Uzziel,Simon)"
36162,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shammah,Simon)"
419644,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shagee,Simon)"
36830,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Absalom,Simon)"
36627,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Shimei,Simon)"
25524,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Jonas,Simon)"
45834,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Jona,Simon)"
19092,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(John,Simon)"
19094,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Jonah,Simon)"
650625,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Gioras,Simon)"
55816,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Jochai,Simon)"
465526,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Onias,Simon)"
18873,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Gamaliel,Simon)"
19097,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Joseph,Simon)"
494653,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Sirach,Simon)"
516157,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(SIR,Simon)"
398435,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Josedek,Simon)"
18663,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(David,Simon)"
416791,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Ananus,Simon)"
19581,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Simon,Simon)"
35452,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Eleazar,Simon)"
3549,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Jacob,Simon)"
11338,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Simón Iscariote,Simon)"
19073,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(James,Simon)"
757218,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Chalphi,Simon)"
457984,19095,FATHER_OF,"BROTHER_OF(Jonathan,Simon) ∧ FATHER_OF(Simon Iscariot,Simon)"
36679,19413,FATHER_OF,"BROTHER_OF(Nehemiah,Hanani) ∧ FATHER_OF(Immer,Hanani)"
42109,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Joiada,Jonathan)"
19566,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shaul,Jonathan)"
19494,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Paul,Jonathan)"
36417,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shemaiah,Jonathan)"
36161,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shage,Jonathan)"
36610,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shimea,Jonathan)"
35320,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Abiathar,Jonathan)"
35041,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Mattathias,Jonathan)"
36418,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Uzziel,Jonathan)"
36162,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shammah,Jonathan)"
419644,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shagee,Jonathan)"
36830,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Absalom,Jonathan)"
36627,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Shimei,Jonathan)"
394897,481841,FATHER_OF,"BROTHER_OF(Eschcol,Amorite) ∧ FATHER_OF(Abiramu,Amorite)"
36345,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Elkanah,Samuel)"
59317,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Robert,Samuel)"
464107,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(An Ephraimite,Samuel)"
19479,795374,FATHER_OF,"BROTHER_OF(Parhoran,Paanchi) ∧ FATHER_OF(Pahoran,Paanchi)"
36345,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Elkanah,Samuel)"
59317,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Robert,Samuel)"
464107,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(An Ephraimite,Samuel)"
19583,81462,FATHER_OF,"BROTHER_OF(Joseph Smith Sr,JOHN SMITH) ∧ FATHER_OF(Hyrum Smith,JOHN SMITH)"
437076,33318,FATHER_OF,"SISTER_OF(Alexander,Thessalonica) ∧ FATHER_OF(Philip II,Thessalonica)"
457477,36842,FATHER_OF,"SISTER_OF(Ahaziah,Joram) ∧ FATHER_OF(JOSAPHAT,Joram)"
396816,36842,FATHER_OF,"SISTER_OF(Ahaziah,Joram) ∧ FATHER_OF(Kohathite Levite,Joram)"
35071,12460,FATHER_OF,"SISTER_OF(Nebaiot,Abraham) ∧ FATHER_OF(Terah,Abraham)"
36136,12460,FATHER_OF,"SISTER_OF(Nebaiot,Abraham) ∧ FATHER_OF(Keturah,Abraham)"
412558,12460,FATHER_OF,"SISTER_OF(Nebaiot,Abraham) ∧ FATHER_OF(Thara Terah,Abraham)"
36950,12460,FATHER_OF,"SISTER_OF(Nebaiot,Abraham) ∧ FATHER_OF(Bethuel,Abraham)"
35072,12460,FATHER_OF,"SISTER_OF(Nebaiot,Abraham) ∧ FATHER_OF(Nahor,Abraham)"
28095,35964,FATHER_OF,"SISTER_OF(Phebe,Sarah) ∧ FATHER_OF(Heth,Sarah)"
3512,35964,FATHER_OF,"SISTER_OF(Phebe,Sarah) ∧ FATHER_OF(Asher,Sarah)"
695884,35964,FATHER_OF,"SISTER_OF(Phebe,Sarah) ∧ FATHER_OF(Orlando,Sarah)"
130029,35964,FATHER_OF,"SISTER_OF(Phebe,Sarah) ∧ FATHER_OF(Edna,Sarah)"
19104,74193,FATHER_OF,"SISTER_OF(Louisa,Caroline) ∧ FATHER_OF(Joshua,Caroline)"
18917,18917,FATHER_OF,"SISTER_OF(Ishmael,Bashemath) ∧ FATHER_OF(Ishmael,Bashemath)"
36341,18917,FATHER_OF,"SISTER_OF(Ishmael,Bashemath) ∧ FATHER_OF(Jerimoth,Bashemath)"
37465,18917,FATHER_OF,"SISTER_OF(Ishmael,Bashemath) ∧ FATHER_OF(Elon,Bashemath)"
393864,18917,FATHER_OF,"SISTER_OF(Ishmael,Bashemath) ∧ FATHER_OF(Elan,Bashemath)"
442679,18917,FATHER_OF,"SISTER_OF(Ishmael,Bashemath) ∧ FATHER_OF(Hittite,Bashemath)"
35975,3299,FATHER_OF,"SISTER_OF(Agrippa,Herodias) ∧ FATHER_OF(Aristobulus,Herodias)"
43637,400216,FATHER_OF,"SISTER_OF(Agrippa II,Drusilla) ∧ FATHER_OF(Herod Agrippa,Drusilla)"
18661,737803,FATHER_OF,"SISTER_OF(Blendina,Cuando) ∧ FATHER_OF(Daniel,Cuando)"
35072,19259,FATHER_OF,"SISTER_OF(Lot,Milcah) ∧ FATHER_OF(Nahor,Milcah)"
36950,19259,FATHER_OF,"SISTER_OF(Lot,Milcah) ∧ FATHER_OF(Bethuel,Milcah)"
12670,36234,FATHER_OF,"SISTER_OF(Zeruiah,Abigail) ∧ FATHER_OF(Nahas,Abigail)"
36486,36234,FATHER_OF,"SISTER_OF(Zeruiah,Abigail) ∧ FATHER_OF(Nahash,Abigail)"
18905,18904,FATHER_OF,"SISTER_OF(Herod,Salome) ∧ FATHER_OF(Herodias,Salome)"
45528,18904,FATHER_OF,"SISTER_OF(Herod,Salome) ∧ FATHER_OF(Herod Philip,Salome)"
36573,19199,FATHER_OF,"SISTER_OF(Laban,Milcah) ∧ FATHER_OF(Haran,Milcah)"
12743,19199,FATHER_OF,"SISTER_OF(Laban,Milcah) ∧ FATHER_OF(Harán,Milcah)"
19871,18918,FATHER_OF,"BROTHER_OF(Nephi,Jacob) ∧ FATHER_OF(Zacharias,Jacob)"
397883,18918,FATHER_OF,"BROTHER_OF(Nephi,Jacob) ∧ FATHER_OF(Mathew Woodruff,Jacob)"
494839,18918,FATHER_OF,"BROTHER_OF(Nephi,Jacob) ∧ FATHER_OF(Accos,Jacob)"
