src_id,src_name,rel_type,dst_id,dst_name,src_type
35074,Reu,FATHER_OF,35073,Serug,person
19580,Simeon,FATHER_OF,19566,Shaul,person
36074,Raamah,FATHER_OF,36072,Sheba,person
37124,Shemida,FATHER_OF,409191,Gileadite,person
35433,Jehoram,FATHER_OF,44116,Benjamite,person
3249,Moses,FATHER_OF,35058,Eliezer,person
36442,Nethaneel,FATHER_OF,51012,Levite,person
42176,Mehetabeel,FATHER_OF,36687,Delaiah,person
3519,Gilead,FATHER_OF,402554,Shemidah Shemida,person
3519,Gilead,FATHER_OF,37124,Shemida,person
36498,Hezron,FATHER_OF,36505,Jerahmeel,person
36946,Zacchur,FATHER_OF,396612,Simeonite,person
36635,Jahath,FATHER_OF,402692,Gershonite Levite,person
37201,Elpaal,FATHER_OF,36570,Shema,person
36415,Gershon,FATHER_OF,36627,Shimei,person
36689,Jaaziah,FATHER_OF,393883,Merarite Levite,person
36415,Gershon,FATHER_OF,402858,Shubael Shebuel,person
36196,Bela,FATHER_OF,22522,Iri,person
526975,Numb,FATHER_OF,19104,Joshua,person
36457,Hosah,FATHER_OF,36313,Shimri,person
328850,Xerxes,FATHER_OF,39715,Artaxerxes,person
29822,Eber,FATHER_OF,19496,Peleg,person
19544,Reuben,FATHER_OF,36981,Pallu,person
296833,The,SPOUSE_OF,19499,Pharaoh,person
392929,Rameses II,FATHER_OF,405151,Thouoris,person
19106,Judah,FATHER_OF,405183,Parez,person
393846,Lagus,FATHER_OF,256210,Soter,people
18921,Issachar,FATHER_OF,405833,Puvah,person
18876,Gideon,FATHER_OF,36310,Jehiel,person
37220,Shimhi,FATHER_OF,44116,Benjamite,person
36638,Beriah,FATHER_OF,41777,Benjamites,person
37369,Ethbaal,FATHER_OF,19089,Jezebel,person
24119,Jotham,FATHER_OF,19106,Judah,person
35433,Jehoram,FATHER_OF,19106,Judah,person
19529,Philip,FATHER_OF,33717,Great,person
36165,Shobal,FATHER_OF,466364,Horite,person
37879,Hadlai,FATHER_OF,18682,Ephraim,person
33943,Sapphira,SPOUSE_OF,3436,Jerusalem,person
36638,Beriah,FATHER_OF,44116,Benjamite,person
36186,Dishan,FATHER_OF,466364,Horite,person
407115,Xerxces,FATHER_OF,395558,Longimanus,place
36423,Berechiah,FATHER_OF,51012,Levite,person
407203,Japhet,FATHER_OF,36061,Gomer,person
3519,Gilead,FATHER_OF,41527,Asriel,person
19579,Shem,FATHER_OF,36101,Asshur,person
33030,Julia,FATHER_OF,407327,Atia,person
37886,Jehalelel,FATHER_OF,395222,Merarite,person
14089,Zair,FATHER_OF,36251,Elhanan,person
3549,Jacob,SPOUSE_OF,19199,Laban,person
19496,Peleg,FATHER_OF,35074,Reu,person
19106,Judah,FATHER_OF,408092,Shubal,person
18921,Issachar,FATHER_OF,37091,Tola,person
37037,Tahath,FATHER_OF,396816,Kohathite Levite,person
36627,Shimei,FATHER_OF,36637,Zizah,person
37055,Bani,FATHER_OF,51012,Levite,person
494653,Sirach,FATHER_OF,460286,Wisdom of Jesus,person
19084,Jeremiah,FATHER_OF,454059,Rechabite,person
36625,Laadan,FATHER_OF,36627,Shimei,person
36629,Shelomoth,FATHER_OF,51012,Levite,person
28096,Kish,FATHER_OF,44116,Benjamite,person
25342,Kohath,FATHER_OF,18898,Hebron,person
204448,Alpheus,FATHER_OF,19073,James,person
35430,Zerah,FATHER_OF,402692,Gershonite Levite,person
3504,Asa,FATHER_OF,19106,Judah,person
36965,Josibiah,FATHER_OF,396612,Simeonite,person
37056,Shamer,FATHER_OF,3512,Asher,person
3519,Gilead,FATHER_OF,409191,Gileadite,person
36648,Mahli,FATHER_OF,28096,Kish,person
36411,Merari,FATHER_OF,36649,Mushi,person
19540,Rehoboam,FATHER_OF,36671,Abijah,person
25342,Kohath,FATHER_OF,36418,Uzziel,person
36949,Bilhah,FATHER_OF,44116,Benjamite,person
409489,Zeimmah,FATHER_OF,402502,Gershonite,people
36247,Jehoiada,SPOUSE_OF,37839,Jehoshabeath,person
36331,Shemaah,FATHER_OF,44116,Benjamite,person
36788,Pedaiah,FATHER_OF,44116,Benjamite,person
36310,Jehiel,FATHER_OF,18663,David,person
36862,Neariah,FATHER_OF,36725,Elioenai,person
386631,Potipherah,FATHER_OF,40325,Asenath,person
35041,Mattathias,FATHER_OF,734342,Another,person
36576,Jahdai,FATHER_OF,19106,Judah,person
36672,Jeshua,FATHER_OF,51012,Levite,person
36456,Jeduthun,FATHER_OF,51012,Levite,person
19329,Naphtali,FATHER_OF,37003,Guni,person
46022,King Uzziah,SPOUSE_OF,37868,Jerushah,person
3519,Gilead,FATHER_OF,410354,Zepher,person
36792,Iddo,FATHER_OF,402692,Gershonite Levite,person
18663,David,FATHER_OF,19330,Nathan,person
36163,Seir,FATHER_OF,36166,Zibeon,person
3249,Moses,SPOUSE_OF,24294,Midian,person
36345,Elkanah,FATHER_OF,396816,Kohathite Levite,person
42151,Halohesh,FATHER_OF,410858,Halohesh Shallum,person
42057,Bunni,FATHER_OF,409085,Another Levite,person
411007,Kohath-,FATHER_OF,18898,Hebron,person
36557,Azariah,FATHER_OF,19106,Judah,person
36167,Anah,FATHER_OF,36168,Dishon,person
45528,Herod Philip,FATHER_OF,35300,Salome,person
19544,Reuben,FATHER_OF,36498,Hezron,person
37054,Amzi,FATHER_OF,393883,Merarite Levite,person
36164,Lotan,FATHER_OF,466364,Horite,person
36163,Seir,FATHER_OF,36164,Lotan,person
36108,Joktan,FATHER_OF,39803,Obal,person
494653,Sirach,FATHER_OF,421679,The Wisdom of Jesus,person
36727,Joah,FATHER_OF,402692,Gershonite Levite,person
411600,Jephuneh,FATHER_OF,3580,Caleb,place
36648,Mahli,FATHER_OF,393883,Merarite Levite,person
36160,Nahath,FATHER_OF,396816,Kohathite Levite,person
37113,Hushim,FATHER_OF,44116,Benjamite,person
36627,Shimei,FATHER_OF,36539,Abihail,person
36196,Bela,FATHER_OF,44116,Benjamite,person
36542,Appaim,FATHER_OF,19106,Judah,person
36724,Jehohanan,FATHER_OF,19106,Judah,person
36262,Ribai,FATHER_OF,44116,Benjamite,person
36855,Jesaiah,FATHER_OF,44116,Benjamite,person
18917,Ishmael,FATHER_OF,36133,Jetur,person
18682,Ephraim,FATHER_OF,37140,Tahan,person
412535,Lameth,FATHER_OF,40312,Jabal,person
465601,Antipater,FATHER_OF,47348,Cassander,person
18690,Ezra,SPOUSE_OF,413022,Jehudiah,person
35062,Jehoiakim,SPOUSE_OF,3436,Jerusalem,person
39585,Binnui,FATHER_OF,51012,Levite,person
18682,Ephraim,FATHER_OF,37100,Becher,person
18876,Gideon,FATHER_OF,24119,Jotham,person
36312,Jediael,FATHER_OF,44116,Benjamite,person
39709,Henadad,FATHER_OF,51012,Levite,person
18681,Enos,FATHER_OF,30357,Cainan,person
18906,Hezekiah,FATHER_OF,19106,Judah,person
35064,Menan,FATHER_OF,35063,Melea,person
414731,Shabaraim,FATHER_OF,44116,Benjamite,person
19265,Manasseh,SPOUSE_OF,411002,Jotbah,person
19540,Rehoboam,SPOUSE_OF,460071,GIBEAH,person
37201,Elpaal,FATHER_OF,44116,Benjamite,person
36411,Merari,FATHER_OF,414945,Moli Mahli,person
25342,Kohath,FATHER_OF,36411,Merari,person
30365,Lamech,FATHER_OF,40313,Jubal,person
24322,Cush,FATHER_OF,36074,Raamah,person
36136,Keturah,FATHER_OF,36138,Jokshan,person
407203,Japhet,FATHER_OF,36063,Javan,person
392307,Tiber,FATHER_OF,35031,Tiberius,person
420175,Nethanel,FATHER_OF,18663,David,person
403155,Pyrrhus,FATHER_OF,33756,Sopater,person
3580,Caleb,FATHER_OF,36592,Achsah,person
19092,John,FATHER_OF,19581,Simon,person
19499,Pharaoh,FATHER_OF,36923,Bithiah,person
421439,Antiochus,FATHER_OF,92202,Cleopatra,person
36447,Merab,SPOUSE_OF,37631,Adriel,person
36831,Talmai,FATHER_OF,36305,Maacah,person
37433,Micaiah,FATHER_OF,19105,Josiah,person
36538,Abishur,FATHER_OF,470377,Judahite,person
36505,Jerahmeel,FATHER_OF,36273,Ahijah,person
442519,Amarias,FATHER_OF,18690,Ezra,person
37100,Becher,FATHER_OF,44116,Benjamite,person
393403,Kudur-Mabug,FATHER_OF,399985,Larsa,person
19725,Sin,FATHER_OF,19419,Nineveh,person
477282,Ishme-Dagan,FATHER_OF,496499,Shamshi-Adad,people
40712,Sargon,FATHER_OF,496749,Naram-Sin,person
43811,Tobias,SPOUSE_OF,19563,Sarah,person
35072,Nahor,FATHER_OF,498471,Bethnel,person
36600,Rechab,FATHER_OF,36667,Malchijah,person
36404,Eliada,FATHER_OF,37312,Rezon,person
499195,Libit Urra,FATHER_OF,499194,Asir-Ramman,person
499765,Zehedee,FATHER_OF,19073,James,people
19076,Zebedee,FATHER_OF,76931,Apostle James,person
516157,SIR,FATHER_OF,18645,Jesus,people
19097,Joseph,FATHER_OF,18872,Galilee,person
19089,Jezebel,FATHER_OF,37226,Athaliah,person
398435,Josedek,FATHER_OF,18645,Jesus,place
35062,Jehoiakim,FATHER_OF,35436,Jehoiachin,person
19076,Zebedee,FATHER_OF,3285,Apostle,person
38022,Amittai,FATHER_OF,500883,Analysis Jonah,person
36158,Kenaz,FATHER_OF,425973,KENIZZITE,person
494819,Abubus,FATHER_OF,45762,Ptolemy,person
19073,James,FATHER_OF,19108,Judas,person
40102,Beeri,FATHER_OF,18683,Esau,person
458418,Gabrias,FATHER_OF,458408,Gabael,person
35052,Neri,FATHER_OF,35051,Shealtiel,person
19317,Michael,FATHER_OF,396911,Gadite,person
36337,Jahaziel,FATHER_OF,36673,Shecaniah,person
35300,Salome,SPOUSE_OF,19092,John,person
36499,Zabdi,FATHER_OF,36504,Achan,person
496635,Bitiliashu,FATHER_OF,503002,Agum,people
3461,Hannah,SPOUSE_OF,36345,Elkanah,person
36673,Shecaniah,FATHER_OF,36859,Hattush,person
36521,Hur,FATHER_OF,36169,Ezer,person
18873,Gamaliel,FATHER_OF,19580,Simeon,person
464631,Hap,FATHER_OF,505069,Amenhotp,person
36563,Jekamiah,FATHER_OF,19106,Judah,person
37560,Peninnah,SPOUSE_OF,464107,An Ephraimite,person
15527,Potiphera,FATHER_OF,40325,Asenath,person
3301,Ahab,SPOUSE_OF,19089,Jezebel,person
3532,Bathsheba,FATHER_OF,19746,Solomon,person
45762,Ptolemy,FATHER_OF,35032,Lysanias,people
35975,Aristobulus,FATHER_OF,33318,Alexander,person
18904,Herod,FATHER_OF,43900,Herod Antipas,person
36411,Merari,FATHER_OF,40101,Judith,person
256237,Balas,FATHER_OF,421439,Antiochus,person
508641,Gnaens Domitius Ahenobarbus,FATHER_OF,476030,Lucius Domitius Ahenobarbus,person
24296,Laish,FATHER_OF,42475,Paltiel,person
481121,Mahseiah,FATHER_OF,41069,Neriah,person
18663,David,SPOUSE_OF,36831,Talmai,person
18904,Herod,SPOUSE_OF,510370,Mariamme,person
33365,Aretas,FATHER_OF,328508,Josephus,person
459417,Hagri,FATHER_OF,36278,Mibhar,person
250485,Elder Jabez Woodard,SPOUSE_OF,794512,SAINT,person
31376,Oliver,FATHER_OF,29850,Lorenzo Snow,person
20393,Charles Merrill,FATHER_OF,97013,Charlotte,person
561484,Eli Harvey,FATHER_OF,23596,LEONIDAS THOMAS,people
178637,CHARLES,FATHER_OF,23843,John Archibald,person
19095,Jonathan,FATHER_OF,551191,Sam Parker,person
31362,Peter Whitmer Sr,SPOUSE_OF,345669,Mary Musselman Whitmer,person
292531,President John Taylor,FATHER_OF,48866,Taylor,person
35599,Barachias,FATHER_OF,19871,Zacharias,person
30497,Hyrum,FATHER_OF,563244,Martha ann,person
209474,Don Carlos Smith,FATHER_OF,559785,Josephine Donna Smith,person
209474,Don Carlos Smith,FATHER_OF,82504,Donna Smith,person
18897,Samuel,FATHER_OF,560165,Samuel Harrison Bailey Smith,person
344086,Jerusha Smith,SPOUSE_OF,560282,William Pierce,person
213224,Mary Jane Thompson,SPOUSE_OF,560213,David Taylor,person
3278,Abraham,FATHER_OF,212235,Elizabeth Hoagland,person
560213,David Taylor,FATHER_OF,560387,Robert Blashel Thompson Taylor,person
378120,Mercy Rachel Fielding Thompson,FATHER_OF,213224,Mary Jane Thompson,person
560191,Joseph Albert Harris,SPOUSE_OF,560545,Johanna Patten,person
213224,Mary Jane Thompson,FATHER_OF,560387,Robert Blashel Thompson Taylor,person
113709,Abraham Owen Smoot,FATHER_OF,561082,Margaret Thompson Smoot,person
534315,JOHN SMITH,SPOUSE_OF,560699,Hellen Maria Fisher,person
19097,Joseph,FATHER_OF,561306,Married Zina Smith,person
19097,Joseph,SPOUSE_OF,214296,Sarah Ellen Richards,person
113709,Abraham Owen Smoot,SPOUSE_OF,561083,Almira Emily Hill,person
563244,Martha ann,SPOUSE_OF,213655,William Jasper Harris,person
19097,Joseph,SPOUSE_OF,562174,Mary Taylor Schwartz,person
19299,Martha,SPOUSE_OF,562732,Hellen Fisher Smith,person
19097,Joseph,FATHER_OF,561717,Mary Sophronia Smith,person
19097,Joseph,FATHER_OF,86869,Mercy Josephine,person
58864,Francis,SPOUSE_OF,212870,Mary Jane Dilworth,person
560282,William Pierce,FATHER_OF,561990,Hannah Eveline Pierce,person
19583,Hyrum Smith,FATHER_OF,352921,Sarah Smith,person
212947,Elias Smith,SPOUSE_OF,562198,Lucy Brown,person
560181,Albert Bailey Griffin,SPOUSE_OF,560121,Abigail Varney,person
534315,JOHN SMITH,FATHER_OF,565559,Hyrum Fisher Smith,person
560891,William Walton Burton,SPOUSE_OF,515607,Rachel Fielding,person
560282,William Pierce,FATHER_OF,560301,Hyrum Robert Pierce,person
67752,Joseph Fielding,FATHER_OF,561179,Hannah Alice Fielding,person
561184,Orson Omer Heath,SPOUSE_OF,561182,Josephine Fielding,person
86883,Mary Schwartz,FATHER_OF,564309,Royal Grant Smith,person
344086,Jerusha Smith,FATHER_OF,561993,Eli Thomas Pierce,person
563852,Sarah Smith Griffin,FATHER_OF,561342,Ernest Adelbert Griffin,person
19097,Joseph,FATHER_OF,30909,Emma Smith,person
562046,Willard Richards Smith,FATHER_OF,562378,Willard Grant Smith,person
213655,William Jasper Harris,FATHER_OF,560565,Franklin Hill Harris,person
560564,Zina Christine Harris,FATHER_OF,561483,Sarah Rachel Furner,person
562277,Emily Louie Shurtliff,FATHER_OF,212851,Josephine Smith,person
57399,George Albert Smith,FATHER_OF,562230,Margaret West Smith,person
19097,Joseph,FATHER_OF,561654,Andrew Kimball Smith,person
563244,Martha ann,FATHER_OF,561239,Sarah Lovina Harris,person
19097,Joseph,FATHER_OF,561597,David Asael Smith,person
19097,Joseph,FATHER_OF,562047,Franklin Richards Smith,person
19097,Joseph,FATHER_OF,224509,Martha Smith,person
561597,David Asael Smith,SPOUSE_OF,562178,Emily Jenkins,person
563935,Heber Chase Rich Smith,SPOUSE_OF,562031,Leileth Nelson,person
560800,Jesse Kimball Smith,SPOUSE_OF,562247,Louise May Anderson,person
517021,Joseph Nelson,FATHER_OF,562288,Joseph Smith Nelson,person
560706,Julina Clarissa Smith,FATHER_OF,563961,Luacine Peery,person
19097,Joseph,FATHER_OF,560591,Alice Smith,person
560562,Mary Emily Harris,FATHER_OF,561026,Mary Elizabeth Corbett,person
19092,John,SPOUSE_OF,564276,Mercy Dennis,person
560870,John Fife Bowman,SPOUSE_OF,560588,Edna Melissa Smith,person
562428,Harry Walter Startup,SPOUSE_OF,561475,Martha Artimissa Harris,person
176512,WILLIAM,SPOUSE_OF,560602,Ellen Fielding,person
152010,Joseph Fielding Smith Jr,FATHER_OF,215828,Julina Smith,person
417838,Rev,SPOUSE_OF,561822,Ann Fielding,person
561383,Jessie Lena Freckleton,FATHER_OF,561249,Delia Jessie Harris,person
561542,Emily Angelina Hinckley,FATHER_OF,561551,Emmett Gordon Holbrook,person
560562,Mary Emily Harris,FATHER_OF,560711,Walter Harris Corbett,person
560373,Hyrum Smith Harris,FATHER_OF,562723,Mercy Rachel Harris,person
517021,Joseph Nelson,SPOUSE_OF,561920,Leonora Smith,person
19097,Joseph,FATHER_OF,560588,Edna Melissa Smith,person
344086,Jerusha Smith,FATHER_OF,560282,William Pierce,person
561057,Albert Westley Davis,SPOUSE_OF,560846,Melissa Jane Lambson,person
352921,Sarah Smith,SPOUSE_OF,560125,Charles Emerson Griffin,person
352921,Sarah Smith,FATHER_OF,561339,Alice Lovina Griffin,person
30740,George,SPOUSE_OF,354231,Susan Elizabeth West,person
30740,George,SPOUSE_OF,290327,Bathsheba Wilson Bigler,person
359044,Mary Jane Smith,FATHER_OF,561268,George Washington Gee II,person
565583,Mary Fielding Lupton,FATHER_OF,561195,Ann Jane Lupton,person
145385,Edna Lambson,FATHER_OF,173915,Ruth Smith,person
48817,Mary Fielding Smith,FATHER_OF,560325,Smith Harris,person
48817,Mary Fielding Smith,FATHER_OF,559858,Martha Ann Harris,person
19870,Brigham Young,SPOUSE_OF,354784,Aunt Zina,person
19097,Joseph,FATHER_OF,565975,Martha Ann Baby Zina,person
18663,David,FATHER_OF,27647,King,person
399496,Timaeus,FATHER_OF,44085,Bartimaeus,person
23189,Tim,FATHER_OF,44085,Bartimaeus,person
19076,Zebedee,FATHER_OF,3549,Jacob,person
19075,Alphaeus,FATHER_OF,3549,Jacob,person
43320,Isaac Hale,FATHER_OF,360830,Alva Hale,person
587485,Mary Ann Stearns Pratt,FATHER_OF,250046,Mary Ann Stearns Winters,person
288225,Akiba,FATHER_OF,12722,Isi,place
19540,Rehoboam,FATHER_OF,37333,Abijam,person
589294,Vettenos,FATHER_OF,473985,Theodotos,person
19073,James,FATHER_OF,590020,Seleam Haren,person
19092,John,FATHER_OF,590313,Margaret Ann Stewart,person
19268,Thomas,FATHER_OF,590248,Charles Alma Moulton,person
19268,Thomas,FATHER_OF,590200,Charles Thornton McNeil,person
19484,Edward,FATHER_OF,590317,Elizabeth Ann Farmer,person
19073,James,FATHER_OF,590331,Margaret Kay,person
176512,WILLIAM,FATHER_OF,687046,Lark,person
591265,Sister Ruvinia Leason,FATHER_OF,591447,Leason,people
18663,David,FATHER_OF,18645,Jesus,person
18670,Eli,FATHER_OF,19097,Joseph,person
19213,Levi,FATHER_OF,35038,Matthat,person
408988,Jannai,FATHER_OF,35039,Melchi,person
3416,Amos,FATHER_OF,35041,Mattathias,person
35041,Mattathias,FATHER_OF,35047,Maath,person
409657,Josech,FATHER_OF,402087,Semein,person
35049,Rhesa,FATHER_OF,609195,Johannan,person
609196,Shealthiel,FATHER_OF,19879,Zerubbabel,person
35053,Addi,FATHER_OF,35039,Melchi,person
411751,Elmadam,FATHER_OF,35054,Cosam,person
35058,Eliezer,FATHER_OF,19104,Joshua,person
35038,Matthat,FATHER_OF,35059,Jorim,person
19106,Judah,FATHER_OF,19580,Simeon,person
409594,Jonam,FATHER_OF,19097,Joseph,person
19330,Nathan,FATHER_OF,35065,Mattatha,person
36498,Hezron,FATHER_OF,407094,Arni,person
19106,Judah,FATHER_OF,38566,Peres,person
35071,Terah,FATHER_OF,3278,Abraham,person
35084,Arphaxad,FATHER_OF,30357,Cainan,person
18680,Enoch,FATHER_OF,609198,Methusalah,person
609199,Mahaleel,FATHER_OF,19078,Jared,place
19574,Seth,FATHER_OF,18681,Enos,person
30365,Lamech,FATHER_OF,18866,Noah,person
20724,Salt Lake City,FATHER_OF,671411,Carrie Grant,place
18677,Elisha,FATHER_OF,628928,Plymouth Township,person
261358,Newel,FATHER_OF,213184,Horace Whitney,person
43625,Aeneas,FATHER_OF,594014,Iulus,person
35041,Mattathias,FATHER_OF,19095,Jonathan,person
36247,Jehoiada,FATHER_OF,19871,Zacharias,person
18904,Herod,FATHER_OF,35568,Archelaus,person
18904,Herod,FATHER_OF,45528,Herod Philip,person
598468,Abbas,FATHER_OF,598467,Bar-Abbas,person
19094,Jonah,FATHER_OF,19581,Simon,person
18663,David,FATHER_OF,19097,Joseph,person
416791,Ananus,FATHER_OF,18645,Jesus,place
213770,Alexander Hale Smith,FATHER_OF,31138,Smith,person
33867,John Russell,SPOUSE_OF,613930,Laura Russell,person
614618,Elder Eaton,FATHER_OF,357435,Eaton,person
516489,Levi Jones,SPOUSE_OF,614905,Sarah Zolide Reed Jones,person
33867,John Russell,SPOUSE_OF,615122,Laura Ann Spencer,person
19581,Simon,FATHER_OF,33318,Alexander,person
433971,Leto,FATHER_OF,451885,Apollo,person
33599,Zeus,FATHER_OF,451885,Apollo,person
735630,Latter-day Saint,SPOUSE_OF,252230,Phoebe Woodruff,person
75868,Thomas Marsh,SPOUSE_OF,102666,Elizabeth Marsh,person
3332,Mormon,FATHER_OF,604608,Joseph Kilburn Bent,person
604682,Henry Enon Phelps,FATHER_OF,10032,Phelps,person
211674,Lorenzo,SPOUSE_OF,44232,Harriet Page Wheeler Young,person
19870,Brigham Young,SPOUSE_OF,44268,Clarissa Decker Young,person
59317,Robert,FATHER_OF,44657,Samuel Smith Samuel,person
44680,John Curtis,FATHER_OF,19201,Rebecca,person
44721,Zacheus Gould,FATHER_OF,33133,Priscilla,person
44797,John Mack,FATHER_OF,47127,Ebenezer,person
388035,Ebenezer Mack,FATHER_OF,44825,Joseph Smith Solomon,person
695884,Orlando,FATHER_OF,19563,Sarah,person
44823,Aaron Huntly,FATHER_OF,3461,Hannah,person
44833,Nathan Gates,FATHER_OF,44830,Lydia Gates,person
12537,Asael,FATHER_OF,232649,prophet Joseph Smith,person
173412,SOLOMON MACK,FATHER_OF,19741,Lucy Mack,person
520857,Patriarch Hyrum Smith,FATHER_OF,31138,Smith,people
18661,Daniel,FATHER_OF,89697,Wells,person
636198,JOSEPH KNIGHT,FATHER_OF,9567,Newel Knight,person
19102,Joseph Smith,SPOUSE_OF,48813,Emma,person
19102,Joseph Smith,SPOUSE_OF,30909,Emma Smith,person
209474,Don Carlos Smith,SPOUSE_OF,31138,Smith,person
534315,JOHN SMITH,FATHER_OF,57399,George Albert Smith,person
70084,Gardner,FATHER_OF,86879,Levira Clark,person
173564,John Chrtis,FATHER_OF,388025,Rebecca Curtis,person
516696,Joshua Grant,FATHER_OF,246843,Caroline Grant,person
65011,Willard,FATHER_OF,525780,Rhoda Ann,person
101965,John Quincy Adams,FATHER_OF,157481,Adams,person
59317,Robert,FATHER_OF,18897,Samuel,person
3549,Jacob,FATHER_OF,3416,Amos,person
537946,Anthony Blackburn,FATHER_OF,537945,Abner Blackburn,person
176519,Elder Wm,SPOUSE_OF,246843,Caroline Grant,person
19104,Joshua,FATHER_OF,65579,Caroline,person
32463,Elder Rigdon,FATHER_OF,196786,Robinson,person
19268,Thomas,FATHER_OF,48452,Marsh,person
133440,Frederick,FATHER_OF,516976,Swain Williams,person
19092,John,FATHER_OF,31138,Smith,person
516002,ELIAS HIGBEE,FATHER_OF,66881,Higbee,person
517464,Dominicus Carter,FATHER_OF,517941,Sarah Emily,person
517687,Asa Wright,FATHER_OF,87003,John Wright,person
341485,Warren Smith,FATHER_OF,517218,Sardius Smith,person
98063,Elder Brigham Young,FATHER_OF,84052,Mary Ann Young,person
35041,Mattathias,FATHER_OF,19108,Judas,person
3289,Adam,FATHER_OF,3267,Abel,person
530651,Nimaquiche,FATHER_OF,531845,Acxopil,person
102714,Solomon Spaulding,FATHER_OF,531981,McKenstry,person
19583,Hyrum Smith,FATHER_OF,31138,Smith,person
528360,Odin,SPOUSE_OF,528365,Frigga,people
701603,Holder,SPOUSE_OF,528382,Freya,person
528360,Odin,FATHER_OF,528367,Balder,people
340403,Atlas,FATHER_OF,672825,Maia,person
482310,MARS,FATHER_OF,528578,Hermione,people
372384,Venus,FATHER_OF,529039,Cupid,person
444615,Kahtan,FATHER_OF,528981,Yarab,people
29822,Eber,FATHER_OF,528990,Joctan,person
98158,Henry VIII,FATHER_OF,468259,Edward VI,person
362770,Aaron Frost,FATHER_OF,208782,Mary Ann Frost,person
209383,John Clark,FATHER_OF,36453,Elizabeth Clark,person
77244,Christopher,FATHER_OF,36383,Obadiah Pratt,person
19421,Obadiah,FATHER_OF,36008,Jared Pratt,person
37557,Samuel Carpenter,FATHER_OF,37542,Mary Carpenter,person
37589,Samuel Dickison,FATHER_OF,37583,Charity Dickison,person
397883,Mathew Woodruff,FATHER_OF,19092,John,person
292531,President John Taylor,SPOUSE_OF,249283,Leonora Cannon Taylor,person
391251,Bishop,SPOUSE_OF,354344,Mary Woolley,role
19583,Hyrum Smith,FATHER_OF,534315,JOHN SMITH,person
211674,Lorenzo,FATHER_OF,177031,Sobieski Young,person
45834,Jona,FATHER_OF,3446,Andrew,person
204448,Alpheus,FATHER_OF,19213,Levi,person
19078,Jared,FATHER_OF,18680,Enoch,person
36418,Uzziel,FATHER_OF,19095,Jonathan,person
35157,Jairus,FATHER_OF,98183,Nain,person
35011,Cleophas,FATHER_OF,19580,Simeon,person
696108,Gorman,FATHER_OF,529685,Blatand,person
515039,Zohah,FATHER_OF,40008,Ephron,people
48551,King Zedekiah,FATHER_OF,27758,Mulek,person
186372,Associate Justice,SPOUSE_OF,195465,Waite,people
19201,Rebecca,SPOUSE_OF,3549,Jacob,person
65011,Willard,FATHER_OF,560453,Heber John,person
19746,Solomon,FATHER_OF,43297,Lucy,person
30497,Hyrum,FATHER_OF,19583,Hyrum Smith,person
3549,Jacob,FATHER_OF,521391,Ann Standley,person
3504,Asa,FATHER_OF,237704,Miriam Works,person
9567,Newel Knight,SPOUSE_OF,513746,Sister Knight,person
636198,JOSEPH KNIGHT,SPOUSE_OF,513811,Sister Polly Knight,person
36837,Eliphalet,FATHER_OF,514028,Huldah Chapman,person
261358,Newel,SPOUSE_OF,33637,Lydia,person
514976,Ezekiel Johnson,FATHER_OF,514974,Susan Johnson,person
106978,Asael Smith,SPOUSE_OF,343488,Mary Duty Smith,person
19092,John,FATHER_OF,224102,Chidester,person
208445,Chandler Holbrook,FATHER_OF,516556,Diana Holbrook,person
207579,Joseph Holbrook,FATHER_OF,516557,Sarah Lucretia Holbrook,person
207579,Joseph Holbrook,FATHER_OF,516558,Charlotte Holbrook,person
30785,Zera Pulsipher,FATHER_OF,516559,Sarah Pulsipher,person
19092,John,FATHER_OF,516561,Eunice Chidester,person
218906,Queen Victoria,SPOUSE_OF,596601,PRINCE ALBERT,person
576994,Osoroeris,FATHER_OF,440393,Horos,person
85116,Truman,SPOUSE_OF,595886,Sister Polly Angel,person
88637,Bishop Smoot,SPOUSE_OF,143659,Smoot,people
591361,Millen,SPOUSE_OF,246760,Atwood,person
18663,David,FATHER_OF,133600,Jane Neyman,person
523183,Sanford Porter,FATHER_OF,63071,Clark,person
588865,Bishop William,SPOUSE_OF,596012,Martha Granger,person
522536,WILLIAM CLAYTON,SPOUSE_OF,596345,Ruth Moon,person
524763,Elder Thomas Bullock,SPOUSE_OF,596357,Lucy Clayton,person
596405,Bishop Layton,SPOUSE_OF,596404,Sister Layton,person
596530,Samuel Lathrop,FATHER_OF,494729,ABIGAL,person
35552,PARLEY,SPOUSE_OF,9991,Pratt,person
156486,Gen,SPOUSE_OF,1609,Rich,person
534719,Apostle John Taylor,SPOUSE_OF,58578,Leonora,person
339306,Apostle Orson Pratt,SPOUSE_OF,596675,Marian Ross,person
650625,Gioras,FATHER_OF,19581,Simon,people
638960,Jupiter Amnion,FATHER_OF,438778,King Alexander,people
19078,Jared,FATHER_OF,171400,Now,person
19078,Jared,FATHER_OF,35368,Baptist,person
66601,Orson Spencer,FATHER_OF,30740,George,person
455237,Apostle Wilford Woodruff,SPOUSE_OF,79805,Carter,person
19268,Thomas,FATHER_OF,122341,Emily Hill Woodmansee,person
155748,President,FATHER_OF,143659,Smoot,place
155142,President Wilford Woodruff,SPOUSE_OF,55548,Woodruff,person
19870,Brigham Young,FATHER_OF,597200,WILLIAMS,person
155748,President,FATHER_OF,89697,Wells,place
